Time - Measured Data 0-Load,TDMS Value - Measured Data 0-Load,Time - Measured Data 0-Pressure,TDMS Value 2 - Measured Data 0-Pressure,Time - Measured Data 0-LVDT2,TDMS Value 3 - Measured Data 0-LVDT2
57:40.6,436.385,57:40.6,63.3514,57:40.6,0.472916
57:40.7,436.648,57:40.7,63.2895,57:40.7,0.473039
57:40.8,436.814,57:40.8,63.3237,57:40.8,0.472777
57:40.9,437.07,57:40.9,63.3814,57:40.9,0.472538
57:41.0,437.326,57:41.0,63.3253,57:41.0,0.473086
57:41.1,437.371,57:41.1,63.4922,57:41.1,0.473933
57:41.2,437.57,57:41.2,63.1318,57:41.2,0.474103
57:41.3,437.832,57:41.3,63.3125,57:41.3,0.474202
57:41.4,438.032,57:41.4,63.39,57:41.4,0.474431
57:41.5,438.315,57:41.5,63.1249,57:41.5,0.474515
57:41.6,438.411,57:41.6,63.2359,57:41.6,0.474287
57:41.7,438.722,57:41.7,63.3006,57:41.7,0.474887
57:41.8,438.762,57:41.8,63.4143,57:41.8,0.475815
57:41.9,438.998,57:41.9,63.305,57:41.9,0.475826
57:42.0,439.163,57:42.0,63.1876,57:42.0,0.47547
57:42.1,439.358,57:42.1,63.4422,57:42.1,0.476185
57:42.2,439.485,57:42.2,63.3929,57:42.2,0.476331
57:42.3,439.701,57:42.3,63.4355,57:42.3,0.476663
57:42.4,439.816,57:42.4,63.4145,57:42.4,0.476376
57:42.5,439.954,57:42.5,63.2652,57:42.5,0.476679
57:42.6,436.376,57:42.6,63.3691,57:42.6,0.482954
57:42.7,436.384,57:42.7,63.3937,57:42.7,0.483127
57:42.8,436.695,57:42.8,63.2986,57:42.8,0.483815
57:42.9,436.892,57:42.9,63.4426,57:42.9,0.483798
57:43.0,437.188,57:43.0,63.3362,57:43.0,0.484279
57:43.1,437.484,57:43.1,63.4031,57:43.1,0.484454
57:43.2,437.791,57:43.2,63.2783,57:43.2,0.484648
57:43.3,438.054,57:43.3,63.3528,57:43.3,0.484944
57:43.4,438.334,57:43.4,63.308,57:43.4,0.484871
57:43.5,438.609,57:43.5,63.5039,57:43.5,0.484955
57:43.6,438.884,57:43.6,63.3201,57:43.6,0.485919
57:43.7,439.214,57:43.7,63.2203,57:43.7,0.485559
57:43.8,439.345,57:43.8,63.2072,57:43.8,0.485609
57:43.9,439.717,57:43.9,63.389,57:43.9,0.486499
57:44.0,439.921,57:44.0,63.4269,57:44.0,0.486076
57:44.1,440.3,57:44.1,63.2052,57:44.1,0.4865
57:44.2,440.423,57:44.2,63.3858,57:44.2,0.486966
57:44.3,440.678,57:44.3,63.394,57:44.3,0.486389
57:44.4,440.914,57:44.4,63.2741,57:44.4,0.48722
57:44.5,441.122,57:44.5,63.2198,57:44.5,0.487388
57:44.6,441.329,57:44.6,63.2643,57:44.6,0.487528
57:44.7,441.582,57:44.7,63.2254,57:44.7,0.487694
57:44.8,441.804,57:44.8,63.1922,57:44.8,0.48751
57:44.9,441.897,57:44.9,63.1727,57:44.9,0.487981
57:45.0,442.221,57:45.0,63.2214,57:45.0,0.488167
57:45.1,442.33,57:45.1,63.2973,57:45.1,0.487889
57:45.2,442.593,57:45.2,63.1822,57:45.2,0.488271
57:45.3,442.778,57:45.3,63.3183,57:45.3,0.4884
57:45.4,442.931,57:45.4,63.3125,57:45.4,0.488421
57:45.5,443.127,57:45.5,63.3572,57:45.5,0.4891
57:45.6,443.373,57:45.6,63.3384,57:45.6,0.48879
57:45.7,443.407,57:45.7,63.2857,57:45.7,0.488843
57:45.8,443.744,57:45.8,63.2479,57:45.8,0.48949
57:45.9,443.974,57:45.9,63.0853,57:45.9,0.489106
57:46.0,444.015,57:46.0,63.2998,57:46.0,0.490327
57:46.1,416.529,57:46.1,65.0193,57:46.1,0.542586
57:46.2,414.043,57:46.2,64.8656,57:46.2,0.541786
57:46.3,414.178,57:46.3,64.9777,57:46.3,0.541847
57:46.4,414.632,57:46.4,64.675,57:46.4,0.541482
57:46.5,414.906,57:46.5,64.9091,57:46.5,0.541762
57:46.6,415.374,57:46.6,64.8085,57:46.6,0.541719
57:46.7,415.797,57:46.7,64.7237,57:46.7,0.541726
57:46.8,416.102,57:46.8,64.7899,57:46.8,0.541996
57:46.9,416.6,57:46.9,64.9746,57:46.9,0.541776
57:47.0,417.095,57:47.0,64.7041,57:47.0,0.54173
57:47.1,417.418,57:47.1,64.8641,57:47.1,0.542488
57:47.2,417.683,57:47.2,64.7535,57:47.2,0.542088
57:47.3,418.017,57:47.3,64.8733,57:47.3,0.542129
57:47.4,418.4,57:47.4,64.7065,57:47.4,0.542264
57:47.5,418.595,57:47.5,64.8211,57:47.5,0.541588
57:47.6,418.433,57:47.6,64.6958,57:47.6,0.541996
57:47.7,418.492,57:47.7,64.7813,57:47.7,0.542257
57:47.8,418.517,57:47.8,64.6707,57:47.8,0.542847
57:47.9,418.407,57:47.9,64.4776,57:47.9,0.542408
57:48.0,418.356,57:48.0,64.6724,57:48.0,0.542516
57:48.1,418.409,57:48.1,64.703,57:48.1,0.542269
57:48.2,418.285,57:48.2,64.8322,57:48.2,0.542353
57:48.3,418.27,57:48.3,64.6801,57:48.3,0.542328
57:48.4,418.257,57:48.4,64.722,57:48.4,0.542475
57:48.5,418.235,57:48.5,64.7443,57:48.5,0.542447
57:48.6,418.214,57:48.6,64.4989,57:48.6,0.542089
57:48.7,418.116,57:48.7,64.8906,57:48.7,0.542755
57:48.8,418.135,57:48.8,64.9179,57:48.8,0.542499
57:48.9,418.17,57:48.9,64.5214,57:48.9,0.542751
57:49.0,418.153,57:49.0,64.8378,57:49.0,0.54232
57:49.1,418.097,57:49.1,64.6114,57:49.1,0.542363
57:49.2,418,57:49.2,64.6842,57:49.2,0.54283
57:49.3,418.008,57:49.3,64.5842,57:49.3,0.542582
57:49.4,418.034,57:49.4,64.779,57:49.4,0.542584
57:49.5,418.104,57:49.5,64.7632,57:49.5,0.542925
57:49.6,418.009,57:49.6,64.7652,57:49.6,0.542586
57:49.7,417.922,57:49.7,64.8212,57:49.7,0.54265
57:49.8,417.964,57:49.8,64.7485,57:49.8,0.543019
57:49.9,418.008,57:49.9,64.6669,57:49.9,0.543026
57:50.0,417.888,57:50.0,64.7727,57:50.0,0.542841
57:50.1,417.827,57:50.1,64.7039,57:50.1,0.542707
57:50.2,417.817,57:50.2,64.7512,57:50.2,0.543169
57:50.3,417.715,57:50.3,64.8035,57:50.3,0.542431
57:50.4,417.828,57:50.4,64.7056,57:50.4,0.542643
57:50.5,417.761,57:50.5,64.5554,57:50.5,0.543052
57:50.6,417.813,57:50.6,64.7047,57:50.6,0.54248
57:50.7,417.864,57:50.7,64.6614,57:50.7,0.542838
57:50.8,417.754,57:50.8,64.6861,57:50.8,0.542315
57:50.9,417.888,57:50.9,64.782,57:50.9,0.542791
57:51.0,417.693,57:51.0,64.7771,57:51.0,0.542942
57:51.1,417.736,57:51.1,64.8486,57:51.1,0.543073
57:51.2,417.708,57:51.2,64.681,57:51.2,0.543164
57:51.3,417.763,57:51.3,64.648,57:51.3,0.543363
57:51.4,417.673,57:51.4,64.8466,57:51.4,0.5433
57:51.5,417.659,57:51.5,64.8702,57:51.5,0.543434
57:51.6,417.563,57:51.6,64.7399,57:51.6,0.542706
57:51.7,417.552,57:51.7,64.7326,57:51.7,0.542707
57:51.8,417.663,57:51.8,64.7405,57:51.8,0.543252
57:51.9,417.554,57:51.9,64.7349,57:51.9,0.543429
57:52.0,417.524,57:52.0,64.7154,57:52.0,0.543391
57:52.1,417.703,57:52.1,64.9136,57:52.1,0.542931
57:52.2,417.59,57:52.2,64.6987,57:52.2,0.543608
57:52.3,417.577,57:52.3,64.7125,57:52.3,0.543032
57:52.4,417.593,57:52.4,64.7703,57:52.4,0.544428
57:52.5,417.538,57:52.5,64.77,57:52.5,0.543159
57:52.6,417.479,57:52.6,64.9411,57:52.6,0.543659
57:52.7,417.521,57:52.7,64.63,57:52.7,0.543556
57:52.8,417.479,57:52.8,64.7043,57:52.8,0.543717
57:52.9,417.484,57:52.9,64.5503,57:52.9,0.543361
57:53.0,417.499,57:53.0,64.6933,57:53.0,0.54322
57:53.1,417.472,57:53.1,64.6683,57:53.1,0.543148
57:53.2,417.267,57:53.2,64.6706,57:53.2,0.543593
57:53.3,417.404,57:53.3,64.6889,57:53.3,0.543779
57:53.4,417.403,57:53.4,64.8733,57:53.4,0.543669
57:53.5,417.369,57:53.5,64.6297,57:53.5,0.543603
57:53.6,417.409,57:53.6,64.7867,57:53.6,0.543733
57:53.7,417.336,57:53.7,64.8464,57:53.7,0.543923
57:53.8,417.424,57:53.8,64.7541,57:53.8,0.543589
57:53.9,417.37,57:53.9,64.7666,57:53.9,0.543635
57:54.0,417.267,57:54.0,64.6727,57:54.0,0.543179
57:54.1,417.431,57:54.1,64.8462,57:54.1,0.543496
57:54.2,417.306,57:54.2,64.7931,57:54.2,0.543806
57:54.3,417.322,57:54.3,64.6979,57:54.3,0.543942
57:54.4,417.317,57:54.4,64.5687,57:54.4,0.543829
57:54.5,417.262,57:54.5,64.7212,57:54.5,0.54363
57:54.6,417.308,57:54.6,64.627,57:54.6,0.543366
57:54.7,417.328,57:54.7,64.7922,57:54.7,0.544014
57:54.8,417.284,57:54.8,64.6873,57:54.8,0.543757
57:54.9,417.289,57:54.9,64.9385,57:54.9,0.54385
57:55.0,417.339,57:55.0,64.8354,57:55.0,0.543316
57:55.1,417.218,57:55.1,64.8005,57:55.1,0.543851
57:55.2,417.232,57:55.2,64.7791,57:55.2,0.543936
57:55.3,417.257,57:55.3,64.7585,57:55.3,0.543594
57:55.4,417.231,57:55.4,64.741,57:55.4,0.544387
57:55.5,417.237,57:55.5,64.6977,57:55.5,0.54406
57:55.6,417.332,57:55.6,64.7304,57:55.6,0.544221
57:55.7,417.045,57:55.7,64.7337,57:55.7,0.54366
57:55.8,417.369,57:55.8,64.7448,57:55.8,0.544041
57:55.9,417.117,57:55.9,64.9071,57:55.9,0.544087
57:56.0,417.116,57:56.0,64.5478,57:56.0,0.54383
57:56.1,417.244,57:56.1,64.6924,57:56.1,0.543985
57:56.2,417.101,57:56.2,64.7137,57:56.2,0.543776
57:56.3,417.137,57:56.3,64.8008,57:56.3,0.544154
57:56.4,417.087,57:56.4,64.9478,57:56.4,0.544109
57:56.5,417.146,57:56.5,64.7719,57:56.5,0.544131
57:56.6,417.148,57:56.6,64.6548,57:56.6,0.544679
57:56.7,417.145,57:56.7,64.5995,57:56.7,0.543784
57:56.8,417.097,57:56.8,64.7925,57:56.8,0.543912
57:56.9,417.151,57:56.9,64.7499,57:56.9,0.544213
57:57.0,417.055,57:57.0,64.7618,57:57.0,0.544177
57:57.1,417.075,57:57.1,64.777,57:57.1,0.544008
57:57.2,417.029,57:57.2,64.5577,57:57.2,0.544529
57:57.3,417.11,57:57.3,64.6026,57:57.3,0.543852
57:57.4,417.032,57:57.4,64.8247,57:57.4,0.544404
57:57.5,417.065,57:57.5,64.6656,57:57.5,0.544503
57:57.6,417.128,57:57.6,64.782,57:57.6,0.544352
57:57.7,416.951,57:57.7,64.7376,57:57.7,0.543859
57:57.8,417.013,57:57.8,64.7996,57:57.8,0.543963
57:57.9,417.042,57:57.9,64.7412,57:57.9,0.544561
57:58.0,417.007,57:58.0,64.6828,57:58.0,0.544323
57:58.1,416.926,57:58.1,64.6378,57:58.1,0.54457
57:58.2,416.948,57:58.2,64.6881,57:58.2,0.544633
57:58.3,416.917,57:58.3,64.6218,57:58.3,0.543675
57:58.4,417.001,57:58.4,64.7368,57:58.4,0.544772
57:58.5,416.998,57:58.5,64.8467,57:58.5,0.543965
57:58.6,416.968,57:58.6,64.6814,57:58.6,0.544499
57:58.7,416.974,57:58.7,64.7034,57:58.7,0.54457
57:58.8,416.882,57:58.8,64.7399,57:58.8,0.543901
57:58.9,416.957,57:58.9,64.7676,57:58.9,0.544709
57:59.0,416.914,57:59.0,64.6433,57:59.0,0.544467
57:59.1,416.926,57:59.1,64.831,57:59.1,0.54457
57:59.2,416.908,57:59.2,64.6027,57:59.2,0.544429
57:59.3,416.891,57:59.3,64.6775,57:59.3,0.544731
57:59.4,416.833,57:59.4,64.5572,57:59.4,0.544653
57:59.5,416.925,57:59.5,64.8635,57:59.5,0.54488
57:59.6,416.867,57:59.6,64.6796,57:59.6,0.544546
57:59.7,416.926,57:59.7,64.8067,57:59.7,0.545086
57:59.8,416.955,57:59.8,64.8352,57:59.8,0.544708
57:59.9,416.886,57:59.9,64.6664,57:59.9,0.544792
58:00.0,416.903,58:00.0,64.703,58:00.0,0.544316
58:00.1,416.851,58:00.1,64.7114,58:00.1,0.54462
58:00.2,416.848,58:00.2,64.801,58:00.2,0.544282
58:00.3,416.811,58:00.3,64.7658,58:00.3,0.544053
58:00.4,416.87,58:00.4,64.6981,58:00.4,0.544223
58:00.5,416.825,58:00.5,64.484,58:00.5,0.544579
58:00.6,416.815,58:00.6,64.7314,58:00.6,0.544465
58:00.7,416.8,58:00.7,64.7969,58:00.7,0.544458
58:00.8,416.796,58:00.8,64.6649,58:00.8,0.544661
58:00.9,416.828,58:00.9,64.8173,58:00.9,0.545069
58:01.0,416.8,58:01.0,64.5546,58:01.0,0.544575
58:01.1,416.727,58:01.1,64.749,58:01.1,0.544681
58:01.2,416.802,58:01.2,64.8058,58:01.2,0.545012
58:01.3,416.799,58:01.3,64.751,58:01.3,0.544445
58:01.4,416.726,58:01.4,64.6626,58:01.4,0.544978
58:01.5,416.822,58:01.5,64.7332,58:01.5,0.544513
58:01.6,416.812,58:01.6,64.6781,58:01.6,0.544647
58:01.7,416.768,58:01.7,64.6074,58:01.7,0.544388
58:01.8,416.713,58:01.8,64.6885,58:01.8,0.544918
58:01.9,416.758,58:01.9,64.644,58:01.9,0.544109
58:02.0,416.75,58:02.0,64.6749,58:02.0,0.54499
58:02.1,416.66,58:02.1,64.5799,58:02.1,0.544637
58:02.2,416.776,58:02.2,64.4451,58:02.2,0.544426
58:02.3,416.78,58:02.3,64.8006,58:02.3,0.544763
58:02.4,416.738,58:02.4,64.5049,58:02.4,0.544636
58:02.5,416.659,58:02.5,64.6791,58:02.5,0.544583
58:02.6,416.758,58:02.6,64.7888,58:02.6,0.545284
58:02.7,416.643,58:02.7,64.6137,58:02.7,0.544596
58:02.8,416.69,58:02.8,64.8204,58:02.8,0.544892
58:02.9,416.728,58:02.9,64.6991,58:02.9,0.544914
58:03.0,416.7,58:03.0,64.711,58:03.0,0.544827
58:03.1,416.693,58:03.1,64.5501,58:03.1,0.544931
58:03.2,416.742,58:03.2,64.6489,58:03.2,0.544658
58:03.3,416.565,58:03.3,64.6386,58:03.3,0.545012
58:03.4,416.721,58:03.4,64.7461,58:03.4,0.54473
58:03.5,416.804,58:03.5,64.7579,58:03.5,0.544595
58:03.6,416.709,58:03.6,64.7016,58:03.6,0.544687
58:03.7,416.763,58:03.7,64.7759,58:03.7,0.545272
58:03.8,416.642,58:03.8,64.6507,58:03.8,0.544978
58:03.9,416.657,58:03.9,64.7932,58:03.9,0.5448
58:04.0,416.731,58:04.0,64.6259,58:04.0,0.544762
58:04.1,416.585,58:04.1,64.6088,58:04.1,0.544842
58:04.2,416.641,58:04.2,64.7105,58:04.2,0.54483
58:04.3,416.582,58:04.3,64.7984,58:04.3,0.544887
58:04.4,416.606,58:04.4,64.7179,58:04.4,0.545175
58:04.5,416.658,58:04.5,64.5281,58:04.5,0.544599
58:04.6,416.571,58:04.6,64.7425,58:04.6,0.544645
58:04.7,416.651,58:04.7,64.6844,58:04.7,0.545264
58:04.8,416.607,58:04.8,64.5178,58:04.8,0.544945
58:04.9,416.616,58:04.9,64.5968,58:04.9,0.544909
58:05.0,416.586,58:05.0,64.9125,58:05.0,0.544912
58:05.1,416.591,58:05.1,64.749,58:05.1,0.544092
58:05.2,416.594,58:05.2,64.7249,58:05.2,0.545031
58:05.3,416.538,58:05.3,64.6936,58:05.3,0.544978
58:05.4,416.542,58:05.4,64.7622,58:05.4,0.544789
58:05.5,416.642,58:05.5,64.7949,58:05.5,0.544991
58:05.6,416.514,58:05.6,64.5515,58:05.6,0.545073
58:05.7,416.587,58:05.7,64.72,58:05.7,0.544808
58:05.8,416.586,58:05.8,64.7511,58:05.8,0.544739
58:05.9,416.565,58:05.9,64.7521,58:05.9,0.544618
58:06.0,416.622,58:06.0,64.6221,58:06.0,0.545079
58:06.1,416.557,58:06.1,64.5671,58:06.1,0.544585
58:06.2,416.459,58:06.2,64.7762,58:06.2,0.545096
58:06.3,416.516,58:06.3,64.7782,58:06.3,0.545543
58:06.4,416.56,58:06.4,64.5407,58:06.4,0.544412
58:06.5,416.562,58:06.5,64.7417,58:06.5,0.54543
58:06.6,416.501,58:06.6,64.5947,58:06.6,0.545058
58:06.7,416.575,58:06.7,64.6213,58:06.7,0.544913
58:06.8,416.511,58:06.8,64.8437,58:06.8,0.545081
58:06.9,416.643,58:06.9,64.7182,58:06.9,0.545136
58:07.0,416.541,58:07.0,64.7162,58:07.0,0.545141
58:07.1,416.482,58:07.1,64.8161,58:07.1,0.544956
58:07.2,416.507,58:07.2,64.6842,58:07.2,0.544893
58:07.3,416.552,58:07.3,64.7883,58:07.3,0.544662
58:07.4,416.609,58:07.4,64.5934,58:07.4,0.544902
58:07.5,416.59,58:07.5,64.5743,58:07.5,0.544693
58:07.6,416.599,58:07.6,64.6185,58:07.6,0.544939
58:07.7,416.488,58:07.7,64.6872,58:07.7,0.545277
58:07.8,416.418,58:07.8,64.6495,58:07.8,0.544893
58:07.9,416.551,58:07.9,64.6502,58:07.9,0.545139
58:08.0,416.472,58:08.0,64.692,58:08.0,0.544773
58:08.1,416.611,58:08.1,64.5915,58:08.1,0.544893
58:08.2,416.415,58:08.2,64.6531,58:08.2,0.544905
58:08.3,416.455,58:08.3,64.821,58:08.3,0.545206
58:08.4,416.492,58:08.4,64.8465,58:08.4,0.545267
58:08.5,416.481,58:08.5,64.8206,58:08.5,0.544884
58:08.6,416.478,58:08.6,64.5656,58:08.6,0.545315
58:08.7,416.458,58:08.7,64.6945,58:08.7,0.545044
58:08.8,416.507,58:08.8,64.643,58:08.8,0.544771
58:08.9,416.444,58:08.9,64.7957,58:08.9,0.544959
58:09.0,416.555,58:09.0,64.7354,58:09.0,0.544846
58:09.1,416.466,58:09.1,64.566,58:09.1,0.544744
58:09.2,416.468,58:09.2,64.7384,58:09.2,0.544267
58:09.3,416.525,58:09.3,64.5726,58:09.3,0.544663
58:09.4,416.52,58:09.4,64.4771,58:09.4,0.544769
58:09.5,416.472,58:09.5,64.783,58:09.5,0.544996
58:09.6,416.504,58:09.6,64.7195,58:09.6,0.544534
58:09.7,416.407,58:09.7,64.5793,58:09.7,0.544858
58:09.8,416.4,58:09.8,64.6267,58:09.8,0.545477
58:09.9,416.44,58:09.9,64.7068,58:09.9,0.54511
58:10.0,416.415,58:10.0,64.702,58:10.0,0.545102
58:10.1,416.467,58:10.1,64.5907,58:10.1,0.544689
58:10.2,416.447,58:10.2,64.872,58:10.2,0.545146
58:10.3,416.345,58:10.3,64.7402,58:10.3,0.544933
58:10.4,416.458,58:10.4,64.8139,58:10.4,0.545216
58:10.5,416.414,58:10.5,64.5969,58:10.5,0.544792
58:10.6,416.396,58:10.6,64.9199,58:10.6,0.544812
58:10.7,416.309,58:10.7,64.769,58:10.7,0.545059
58:10.8,416.462,58:10.8,64.7263,58:10.8,0.544905
58:10.9,416.457,58:10.9,64.7716,58:10.9,0.545185
58:11.0,416.381,58:11.0,64.6641,58:11.0,0.545072
58:11.1,416.392,58:11.1,64.5202,58:11.1,0.544984
58:11.2,416.374,58:11.2,64.8683,58:11.2,0.544897
58:11.3,416.523,58:11.3,64.7978,58:11.3,0.54484
58:11.4,416.387,58:11.4,64.6315,58:11.4,0.54518
58:11.5,416.437,58:11.5,64.766,58:11.5,0.544847
58:11.6,416.46,58:11.6,64.6834,58:11.6,0.544982
58:11.7,416.284,58:11.7,64.7472,58:11.7,0.544693
58:11.8,416.361,58:11.8,64.7872,58:11.8,0.544776
58:11.9,416.425,58:11.9,64.6258,58:11.9,0.544837
58:12.0,416.439,58:12.0,64.8128,58:12.0,0.544805
58:12.1,416.349,58:12.1,64.8018,58:12.1,0.544843
58:12.2,416.369,58:12.2,64.5822,58:12.2,0.544519
58:12.3,416.407,58:12.3,64.7832,58:12.3,0.545049
58:12.4,416.423,58:12.4,64.6918,58:12.4,0.544906
58:12.5,416.383,58:12.5,64.6912,58:12.5,0.544594
58:12.6,416.298,58:12.6,64.7246,58:12.6,0.545161
58:12.7,416.324,58:12.7,64.7698,58:12.7,0.544801
58:12.8,416.374,58:12.8,64.7423,58:12.8,0.544743
58:12.9,416.458,58:12.9,64.5635,58:12.9,0.544646
58:13.0,416.392,58:13.0,64.5743,58:13.0,0.544465
58:13.1,416.419,58:13.1,64.5882,58:13.1,0.544818
58:13.2,416.345,58:13.2,64.6876,58:13.2,0.544749
58:13.3,416.435,58:13.3,64.6075,58:13.3,0.54511
58:13.4,416.34,58:13.4,64.7402,58:13.4,0.544843
58:13.5,416.37,58:13.5,64.6107,58:13.5,0.544733
58:13.6,416.386,58:13.6,64.7101,58:13.6,0.54481
58:13.7,416.277,58:13.7,64.6527,58:13.7,0.544933
58:13.8,416.378,58:13.8,64.7222,58:13.8,0.545
58:13.9,416.411,58:13.9,64.6415,58:13.9,0.544827
58:14.0,416.343,58:14.0,64.716,58:14.0,0.544565
58:14.1,416.378,58:14.1,64.7868,58:14.1,0.544715
58:14.2,416.361,58:14.2,64.7539,58:14.2,0.545162
58:14.3,416.344,58:14.3,64.7847,58:14.3,0.544599
58:14.4,416.285,58:14.4,64.6833,58:14.4,0.54468
58:14.5,416.34,58:14.5,64.7743,58:14.5,0.544871
58:14.6,416.296,58:14.6,64.8738,58:14.6,0.544462
58:14.7,416.309,58:14.7,64.7865,58:14.7,0.545051
58:14.8,416.28,58:14.8,64.7299,58:14.8,0.545005
58:14.9,416.237,58:14.9,64.8125,58:14.9,0.544752
58:15.0,416.268,58:15.0,64.702,58:15.0,0.544725
58:15.1,416.294,58:15.1,64.7978,58:15.1,0.545026
58:15.2,416.336,58:15.2,64.9233,58:15.2,0.544655
58:15.3,416.299,58:15.3,64.8977,58:15.3,0.54508
58:15.4,416.334,58:15.4,64.6357,58:15.4,0.544782
58:15.5,416.329,58:15.5,64.7289,58:15.5,0.544615
58:15.6,416.328,58:15.6,64.8249,58:15.6,0.544611
58:15.7,416.235,58:15.7,64.7269,58:15.7,0.544991
58:15.8,416.34,58:15.8,64.9141,58:15.8,0.544884
58:15.9,416.368,58:15.9,64.7277,58:15.9,0.544634
58:16.0,416.311,58:16.0,64.7176,58:16.0,0.544633
58:16.1,416.337,58:16.1,64.7619,58:16.1,0.544675
58:16.2,416.388,58:16.2,64.627,58:16.2,0.544613
58:16.3,416.187,58:16.3,64.7856,58:16.3,0.544757
58:16.4,416.284,58:16.4,64.8329,58:16.4,0.544685
58:16.5,416.28,58:16.5,64.6333,58:16.5,0.544721
58:16.6,416.246,58:16.6,64.6419,58:16.6,0.545012
58:16.7,416.334,58:16.7,64.5453,58:16.7,0.54461
58:16.8,416.225,58:16.8,64.7597,58:16.8,0.544852
58:16.9,416.225,58:16.9,64.7021,58:16.9,0.544501
58:17.0,416.256,58:17.0,64.8264,58:17.0,0.545077
58:17.1,416.315,58:17.1,64.7906,58:17.1,0.544969
58:17.2,416.188,58:17.2,64.7004,58:17.2,0.54495
58:17.3,416.245,58:17.3,64.7912,58:17.3,0.544754
58:17.4,416.29,58:17.4,64.8107,58:17.4,0.544524
58:17.5,416.24,58:17.5,64.734,58:17.5,0.545175
58:17.6,416.245,58:17.6,64.7455,58:17.6,0.544739
58:17.7,416.298,58:17.7,64.7702,58:17.7,0.544632
58:17.8,416.115,58:17.8,64.7293,58:17.8,0.5444
58:17.9,416.213,58:17.9,64.5702,58:17.9,0.545134
58:18.0,416.282,58:18.0,64.7585,58:18.0,0.544506
58:18.1,416.219,58:18.1,64.9295,58:18.1,0.545176
58:18.2,416.239,58:18.2,64.703,58:18.2,0.544846
58:18.3,416.154,58:18.3,64.6069,58:18.3,0.54485
58:18.4,416.181,58:18.4,64.7994,58:18.4,0.544721
58:18.5,416.267,58:18.5,64.9196,58:18.5,0.54508
58:18.6,416.112,58:18.6,64.7193,58:18.6,0.544882
58:18.7,416.175,58:18.7,64.6152,58:18.7,0.544607
58:18.8,416.227,58:18.8,64.5686,58:18.8,0.544416
58:18.9,416.273,58:18.9,64.8659,58:18.9,0.544404
58:19.0,416.201,58:19.0,64.9009,58:19.0,0.545376
58:19.1,416.235,58:19.1,64.8045,58:19.1,0.544878
58:19.2,416.189,58:19.2,64.6047,58:19.2,0.544844
58:19.3,416.13,58:19.3,64.8175,58:19.3,0.54533
58:19.4,416.077,58:19.4,64.8,58:19.4,0.545005
58:19.5,416.149,58:19.5,64.7742,58:19.5,0.544314
58:19.6,416.198,58:19.6,64.6625,58:19.6,0.545095
58:19.7,416.155,58:19.7,64.6361,58:19.7,0.54505
58:19.8,416.112,58:19.8,64.9023,58:19.8,0.545405
58:19.9,416.096,58:19.9,64.7035,58:19.9,0.544753
58:20.0,416.16,58:20.0,64.7873,58:20.0,0.545327
58:20.1,416.138,58:20.1,64.6531,58:20.1,0.545307
58:20.2,416.119,58:20.2,64.7901,58:20.2,0.544834
58:20.3,416.133,58:20.3,64.733,58:20.3,0.544516
58:20.4,416.056,58:20.4,64.5447,58:20.4,0.544959
58:20.5,416.223,58:20.5,64.6459,58:20.5,0.544939
58:20.6,416.185,58:20.6,64.5205,58:20.6,0.54519
58:20.7,416.076,58:20.7,64.8996,58:20.7,0.544925
58:20.8,416.117,58:20.8,64.821,58:20.8,0.544787
58:20.9,416.054,58:20.9,64.8775,58:20.9,0.544592
58:21.0,416.08,58:21.0,64.7543,58:21.0,0.544808
58:21.1,416.107,58:21.1,64.6917,58:21.1,0.54475
58:21.2,416.166,58:21.2,64.7116,58:21.2,0.544847
58:21.3,416.098,58:21.3,64.6272,58:21.3,0.54507
58:21.4,416.129,58:21.4,64.7007,58:21.4,0.544774
58:21.5,416.056,58:21.5,64.8075,58:21.5,0.544913
58:21.6,416.15,58:21.6,64.6169,58:21.6,0.544783
58:21.7,416.076,58:21.7,64.6579,58:21.7,0.544924
58:21.8,415.96,58:21.8,64.6774,58:21.8,0.544765
58:21.9,416.047,58:21.9,64.7223,58:21.9,0.544991
58:22.0,416.032,58:22.0,64.6781,58:22.0,0.545194
58:22.1,415.971,58:22.1,64.8664,58:22.1,0.545044
58:22.2,415.978,58:22.2,64.7602,58:22.2,0.544899
58:22.3,415.934,58:22.3,64.837,58:22.3,0.544841
58:22.4,416.003,58:22.4,64.5947,58:22.4,0.545031
58:22.5,415.97,58:22.5,64.6677,58:22.5,0.544802
58:22.6,416.022,58:22.6,64.7577,58:22.6,0.545727
58:22.7,415.997,58:22.7,64.7379,58:22.7,0.544853
58:22.8,416.069,58:22.8,64.8453,58:22.8,0.544799
58:22.9,415.926,58:22.9,64.7792,58:22.9,0.545217
58:23.0,416.137,58:23.0,64.8093,58:23.0,0.544833
58:23.1,416.082,58:23.1,64.6212,58:23.1,0.544791
58:23.2,415.959,58:23.2,64.7947,58:23.2,0.54514
58:23.3,415.997,58:23.3,64.6871,58:23.3,0.544788
58:23.4,416.064,58:23.4,64.6808,58:23.4,0.54508
58:23.5,415.957,58:23.5,64.7774,58:23.5,0.544871
58:23.6,415.866,58:23.6,64.8421,58:23.6,0.544896
58:23.7,416.022,58:23.7,64.7548,58:23.7,0.54524
58:23.8,415.892,58:23.8,64.7258,58:23.8,0.544788
58:23.9,415.941,58:23.9,64.6145,58:23.9,0.544995
58:24.0,415.98,58:24.0,64.6926,58:24.0,0.545037
