Time - Measured Data 0-Load,TDMS Value - Measured Data 0-Load,Time - Measured Data 0-Pressure,TDMS Value 2 - Measured Data 0-Pressure,Time - Measured Data 0-LVDT2,TDMS Value 3 - Measured Data 0-LVDT2
09:56.2,476.619,09:56.2,101.973,09:56.2,1.75087
09:56.3,476.602,09:56.3,101.927,09:56.3,1.75066
09:56.4,476.551,09:56.4,101.931,09:56.4,1.75105
09:56.5,476.597,09:56.5,101.787,09:56.5,1.75099
09:56.6,476.643,09:56.6,101.766,09:56.6,1.75099
09:56.7,476.65,09:56.7,101.849,09:56.7,1.7511
09:56.8,476.619,09:56.8,101.774,09:56.8,1.75128
09:56.9,476.589,09:56.9,101.555,09:56.9,1.75105
09:57.0,476.67,09:57.0,101.789,09:57.0,1.75062
09:57.1,476.581,09:57.1,101.706,09:57.1,1.7506
09:57.2,476.644,09:57.2,101.59,09:57.2,1.751
09:57.3,476.686,09:57.3,101.574,09:57.3,1.75041
09:57.4,476.768,09:57.4,101.506,09:57.4,1.75101
09:57.5,476.817,09:57.5,101.589,09:57.5,1.75055
09:57.6,476.666,09:57.6,101.406,09:57.6,1.75058
09:57.7,476.729,09:57.7,101.469,09:57.7,1.75083
09:57.8,476.764,09:57.8,101.442,09:57.8,1.75109
09:57.9,476.745,09:57.9,101.377,09:57.9,1.75085
09:58.0,476.701,09:58.0,101.392,09:58.0,1.751
09:58.1,476.786,09:58.1,101.242,09:58.1,1.7507
09:58.2,476.865,09:58.2,101.158,09:58.2,1.75088
09:58.3,476.792,09:58.3,101.291,09:58.3,1.75077
09:58.4,476.789,09:58.4,101.214,09:58.4,1.7506
09:58.5,476.828,09:58.5,101.063,09:58.5,1.75048
09:58.6,476.868,09:58.6,101.192,09:58.6,1.75082
09:58.7,476.854,09:58.7,101.084,09:58.7,1.7516
09:58.8,476.648,09:58.8,101.114,09:58.8,1.75082
09:58.9,476.869,09:58.9,100.909,09:58.9,1.75132
09:59.0,476.769,09:59.0,100.926,09:59.0,1.75109
09:59.1,476.821,09:59.1,100.809,09:59.1,1.75122
09:59.2,476.937,09:59.2,100.803,09:59.2,1.75063
09:59.3,476.909,09:59.3,100.888,09:59.3,1.75097
09:59.4,476.847,09:59.4,100.726,09:59.4,1.75099
09:59.5,476.946,09:59.5,100.891,09:59.5,1.75136
09:59.6,476.922,09:59.6,100.857,09:59.6,1.75054
09:59.7,476.958,09:59.7,100.759,09:59.7,1.751
09:59.8,476.929,09:59.8,100.585,09:59.8,1.75102
09:59.9,476.966,09:59.9,100.567,09:59.9,1.75113
10:00.0,476.903,10:00.0,100.691,10:00.0,1.75073
10:00.1,476.917,10:00.1,100.564,10:00.1,1.7512
10:00.2,476.884,10:00.2,100.58,10:00.2,1.75067
10:00.3,476.919,10:00.3,100.334,10:00.3,1.75077
10:00.4,476.954,10:00.4,100.486,10:00.4,1.7506
10:00.5,476.969,10:00.5,100.43,10:00.5,1.75099
10:00.6,477.063,10:00.6,100.453,10:00.6,1.75122
10:00.7,476.95,10:00.7,100.365,10:00.7,1.75127
10:00.8,476.989,10:00.8,100.238,10:00.8,1.75107
10:00.9,476.955,10:00.9,100.406,10:00.9,1.75151
10:01.0,477.068,10:01.0,100.388,10:01.0,1.75134
10:01.1,477.041,10:01.1,100.13,10:01.1,1.75101
10:01.2,477.004,10:01.2,100.327,10:01.2,1.75138
10:01.3,476.986,10:01.3,100.263,10:01.3,1.75102
10:01.4,476.961,10:01.4,100.156,10:01.4,1.75162
10:01.5,476.988,10:01.5,100.051,10:01.5,1.75112
10:01.6,477.016,10:01.6,100.121,10:01.6,1.75089
10:01.7,476.958,10:01.7,100.092,10:01.7,1.75154
10:01.8,476.936,10:01.8,100.093,10:01.8,1.75139
10:01.9,476.998,10:01.9,99.9493,10:01.9,1.75161
10:02.0,477.098,10:02.0,99.9152,10:02.0,1.75153
10:02.1,477.022,10:02.1,99.9641,10:02.1,1.7512
10:02.2,477.002,10:02.2,100.001,10:02.2,1.75116
10:02.3,477.005,10:02.3,99.7922,10:02.3,1.75058
10:02.4,477.035,10:02.4,99.8046,10:02.4,1.75107
10:02.5,477.075,10:02.5,99.8874,10:02.5,1.75143
10:02.6,476.932,10:02.6,100,10:02.6,1.75126
10:02.7,477.018,10:02.7,99.7699,10:02.7,1.7511
10:02.8,477.12,10:02.8,99.6657,10:02.8,1.75159
10:02.9,477.048,10:02.9,99.6941,10:02.9,1.75092
10:03.0,476.972,10:03.0,99.6718,10:03.0,1.7506
10:03.1,477.096,10:03.1,99.5292,10:03.1,1.75124
10:03.2,477.099,10:03.2,99.4127,10:03.2,1.75137
10:03.3,477.33,10:03.3,99.2275,10:03.3,1.75127
10:03.4,477.279,10:03.4,99.0744,10:03.4,1.7518
10:03.5,477.408,10:03.5,99.0674,10:03.5,1.75157
10:03.6,477.401,10:03.6,98.8436,10:03.6,1.75095
10:03.7,477.376,10:03.7,98.9633,10:03.7,1.75184
10:03.8,477.425,10:03.8,98.9965,10:03.8,1.75096
10:03.9,477.421,10:03.9,98.7997,10:03.9,1.75179
10:04.0,477.558,10:04.0,98.6937,10:04.0,1.7512
10:04.1,477.562,10:04.1,98.5633,10:04.1,1.75119
10:04.2,477.584,10:04.2,98.5041,10:04.2,1.75101
10:04.3,477.475,10:04.3,98.4995,10:04.3,1.75144
10:04.4,477.586,10:04.4,98.406,10:04.4,1.75138
10:04.5,477.702,10:04.5,98.2765,10:04.5,1.75139
10:04.6,477.616,10:04.6,98.2314,10:04.6,1.75184
10:04.7,477.657,10:04.7,98.2485,10:04.7,1.7512
10:04.8,477.562,10:04.8,98.1056,10:04.8,1.75179
10:04.9,477.69,10:04.9,98.256,10:04.9,1.75182
10:05.0,477.719,10:05.0,98.0695,10:05.0,1.75168
10:05.1,477.8,10:05.1,97.9449,10:05.1,1.75128
10:05.2,477.638,10:05.2,98.055,10:05.2,1.75138
10:05.3,477.732,10:05.3,97.8857,10:05.3,1.75118
10:05.4,477.657,10:05.4,97.9419,10:05.4,1.75131
10:05.5,477.713,10:05.5,97.8999,10:05.5,1.7516
10:05.6,477.642,10:05.6,98.0231,10:05.6,1.75154
10:05.7,477.755,10:05.7,97.8559,10:05.7,1.75159
10:05.8,477.773,10:05.8,97.6394,10:05.8,1.75143
10:05.9,477.746,10:05.9,97.6728,10:05.9,1.75162
10:06.0,477.729,10:06.0,97.6782,10:06.0,1.75166
10:06.1,477.838,10:06.1,97.6827,10:06.1,1.75154
10:06.2,477.891,10:06.2,97.4429,10:06.2,1.75191
10:06.3,477.865,10:06.3,97.3755,10:06.3,1.7515
10:06.4,478.039,10:06.4,97.3464,10:06.4,1.75215
10:06.5,477.924,10:06.5,97.2879,10:06.5,1.7512
10:06.6,477.867,10:06.6,96.9744,10:06.6,1.7515
10:06.7,477.959,10:06.7,96.9044,10:06.7,1.7517
10:06.8,477.984,10:06.8,96.9811,10:06.8,1.75182
10:06.9,478.013,10:06.9,97.0047,10:06.9,1.75135
10:07.0,477.992,10:07.0,97.0538,10:07.0,1.75199
10:07.1,478.009,10:07.1,96.8217,10:07.1,1.75199
10:07.2,477.951,10:07.2,97.1556,10:07.2,1.75179
10:07.3,478.031,10:07.3,96.6444,10:07.3,1.75149
10:07.4,478.102,10:07.4,96.6148,10:07.4,1.75166
10:07.5,478.062,10:07.5,96.5583,10:07.5,1.75185
10:07.6,478.048,10:07.6,96.5647,10:07.6,1.75191
10:07.7,477.952,10:07.7,96.4191,10:07.7,1.75163
10:07.8,478.144,10:07.8,96.4898,10:07.8,1.75183
10:07.9,478.147,10:07.9,96.3156,10:07.9,1.75175
10:08.0,478.086,10:08.0,96.2615,10:08.0,1.7518
10:08.1,478.202,10:08.1,96.1913,10:08.1,1.75143
10:08.2,477.298,10:08.2,96.2548,10:08.2,1.75166
10:08.3,477.075,10:08.3,96.1586,10:08.3,1.75224
10:08.4,477.001,10:08.4,96.115,10:08.4,1.75186
10:08.5,476.974,10:08.5,95.9723,10:08.5,1.75203
10:08.6,476.807,10:08.6,96.0482,10:08.6,1.75215
10:08.7,476.864,10:08.7,95.9885,10:08.7,1.75214
10:08.8,476.82,10:08.8,95.7941,10:08.8,1.75211
10:08.9,476.768,10:08.9,95.708,10:08.9,1.75208
10:09.0,476.725,10:09.0,95.7301,10:09.0,1.75199
10:09.1,476.584,10:09.1,95.6933,10:09.1,1.75223
10:09.2,476.618,10:09.2,95.6077,10:09.2,1.75241
10:09.3,476.512,10:09.3,95.5486,10:09.3,1.75249
10:09.4,476.614,10:09.4,95.447,10:09.4,1.75231
10:09.5,476.547,10:09.5,95.5028,10:09.5,1.75238
10:09.6,476.337,10:09.6,95.5066,10:09.6,1.75233
10:09.7,476.374,10:09.7,95.3437,10:09.7,1.75271
10:09.8,476.352,10:09.8,95.1886,10:09.8,1.75235
10:09.9,476.294,10:09.9,95.3269,10:09.9,1.75268
10:10.0,476.296,10:10.0,95.1227,10:10.0,1.75254
10:10.1,476.316,10:10.1,95.2188,10:10.1,1.75235
10:10.2,476.227,10:10.2,95.1067,10:10.2,1.75271
10:10.3,476.196,10:10.3,95.1161,10:10.3,1.75216
10:10.4,476.249,10:10.4,94.8965,10:10.4,1.75278
10:10.5,476.156,10:10.5,94.7369,10:10.5,1.75254
10:10.6,476.123,10:10.6,94.6633,10:10.6,1.75283
10:10.7,476.086,10:10.7,94.7138,10:10.7,1.75221
10:10.8,476.226,10:10.8,94.6801,10:10.8,1.753
10:10.9,476.078,10:10.9,94.6774,10:10.9,1.75278
10:11.0,476.033,10:11.0,94.5184,10:11.0,1.75266
10:11.1,476.032,10:11.1,94.6746,10:11.1,1.75256
10:11.2,476.085,10:11.2,94.3757,10:11.2,1.75297
10:11.3,475.945,10:11.3,94.2971,10:11.3,1.7527
10:11.4,476.031,10:11.4,94.446,10:11.4,1.75329
10:11.5,475.917,10:11.5,94.1798,10:11.5,1.753
10:11.6,475.98,10:11.6,94.1872,10:11.6,1.75277
10:11.7,475.912,10:11.7,94.1194,10:11.7,1.75292
10:11.8,475.922,10:11.8,94.1302,10:11.8,1.75281
10:11.9,475.784,10:11.9,94.2153,10:11.9,1.75276
10:12.0,475.868,10:12.0,94.083,10:12.0,1.75294
10:12.1,475.775,10:12.1,94.1125,10:12.1,1.75324
10:12.2,475.831,10:12.2,94.0374,10:12.2,1.7533
10:12.3,475.811,10:12.3,93.9774,10:12.3,1.75254
10:12.4,475.781,10:12.4,93.858,10:12.4,1.75306
10:12.5,475.818,10:12.5,93.6215,10:12.5,1.75296
10:12.6,475.746,10:12.6,93.6909,10:12.6,1.75313
10:12.7,475.737,10:12.7,93.6112,10:12.7,1.75308
10:12.8,475.636,10:12.8,93.2849,10:12.8,1.75275
10:12.9,475.701,10:12.9,93.5377,10:12.9,1.75351
10:13.0,475.68,10:13.0,93.5216,10:13.0,1.75358
10:13.1,456.154,10:13.1,93.8018,10:13.1,1.7586
10:13.2,455.809,10:13.2,93.8717,10:13.2,1.7586
10:13.3,455.831,10:13.3,93.4609,10:13.3,1.75899
10:13.4,455.65,10:13.4,93.7974,10:13.4,1.75841
10:13.5,455.592,10:13.5,93.5102,10:13.5,1.75848
10:13.6,455.551,10:13.6,93.3796,10:13.6,1.75914
10:13.7,455.555,10:13.7,93.2832,10:13.7,1.75864
10:13.8,455.419,10:13.8,93.4221,10:13.8,1.75832
10:13.9,455.426,10:13.9,93.5057,10:13.9,1.75901
10:14.0,455.262,10:14.0,93.2033,10:14.0,1.75918
10:14.1,455.381,10:14.1,93.3436,10:14.1,1.75907
10:14.2,455.355,10:14.2,93.1629,10:14.2,1.75856
10:14.3,455.249,10:14.3,93.0913,10:14.3,1.75876
10:14.4,455.227,10:14.4,92.9038,10:14.4,1.75877
10:14.5,455.213,10:14.5,92.9989,10:14.5,1.75911
10:14.6,455.168,10:14.6,92.9744,10:14.6,1.7595
10:14.7,455.128,10:14.7,92.9246,10:14.7,1.75876
10:14.8,455.24,10:14.8,92.7422,10:14.8,1.75854
10:14.9,455.18,10:14.9,92.7874,10:14.9,1.75888
10:15.0,455.163,10:15.0,92.7081,10:15.0,1.75836
10:15.1,455.083,10:15.1,92.7045,10:15.1,1.75923
10:15.2,455.094,10:15.2,92.6252,10:15.2,1.7591
10:15.3,455.135,10:15.3,92.553,10:15.3,1.75921
10:15.4,455.066,10:15.4,92.4693,10:15.4,1.75889
10:15.5,455.005,10:15.5,92.6245,10:15.5,1.75953
10:15.6,454.983,10:15.6,92.6817,10:15.6,1.75903
10:15.7,455.029,10:15.7,92.2546,10:15.7,1.75855
10:15.8,454.989,10:15.8,92.3443,10:15.8,1.75963
10:15.9,454.981,10:15.9,92.2288,10:15.9,1.75898
10:16.0,455.065,10:16.0,92.1476,10:16.0,1.75864
10:16.1,454.873,10:16.1,92.2144,10:16.1,1.75924
10:16.2,455.057,10:16.2,91.8719,10:16.2,1.75865
10:16.3,455.022,10:16.3,91.8084,10:16.3,1.75875
10:16.4,454.847,10:16.4,91.9723,10:16.4,1.75904
10:16.5,454.96,10:16.5,91.7229,10:16.5,1.75903
10:16.6,454.899,10:16.6,91.7749,10:16.6,1.7592
10:16.7,454.93,10:16.7,91.9277,10:16.7,1.75889
10:16.8,454.837,10:16.8,91.7892,10:16.8,1.75929
10:16.9,454.925,10:16.9,91.6945,10:16.9,1.75981
10:17.0,454.861,10:17.0,91.6178,10:17.0,1.75929
10:17.1,454.894,10:17.1,91.3965,10:17.1,1.75921
10:17.2,454.824,10:17.2,91.3452,10:17.2,1.75924
10:17.3,454.863,10:17.3,91.4458,10:17.3,1.75961
10:17.4,454.765,10:17.4,91.2742,10:17.4,1.75977
10:17.5,454.653,10:17.5,91.5722,10:17.5,1.75963
10:17.6,454.737,10:17.6,91.1905,10:17.6,1.75945
10:17.7,454.686,10:17.7,91.2563,10:17.7,1.75966
10:17.8,454.7,10:17.8,91.1831,10:17.8,1.75999
10:17.9,454.69,10:17.9,91.0596,10:17.9,1.75981
10:18.0,454.652,10:18.0,91.1001,10:18.0,1.76003
10:18.1,454.669,10:18.1,91.0411,10:18.1,1.75989
10:18.2,454.634,10:18.2,91.0451,10:18.2,1.75969
10:18.3,454.668,10:18.3,90.9938,10:18.3,1.76018
10:18.4,454.656,10:18.4,90.8827,10:18.4,1.75981
10:18.5,454.636,10:18.5,90.8932,10:18.5,1.75986
10:18.6,454.585,10:18.6,90.8285,10:18.6,1.75989
10:18.7,454.544,10:18.7,90.5966,10:18.7,1.7596
10:18.8,454.458,10:18.8,90.4884,10:18.8,1.75956
10:18.9,454.566,10:18.9,90.4913,10:18.9,1.76005
10:19.0,454.55,10:19.0,90.5985,10:19.0,1.7596
10:19.1,454.56,10:19.1,90.6558,10:19.1,1.76004
10:19.2,454.562,10:19.2,90.3599,10:19.2,1.75975
10:19.3,454.505,10:19.3,90.3366,10:19.3,1.75964
10:19.4,454.475,10:19.4,90.4385,10:19.4,1.76042
10:19.5,454.419,10:19.5,90.3553,10:19.5,1.76005
10:19.6,454.337,10:19.6,90.2361,10:19.6,1.76
10:19.7,454.478,10:19.7,90.3565,10:19.7,1.76022
10:19.8,454.377,10:19.8,90.0897,10:19.8,1.75992
10:19.9,454.373,10:19.9,90.045,10:19.9,1.76018
10:20.0,454.347,10:20.0,89.9548,10:20.0,1.7598
10:20.1,416.074,10:20.1,90.747,10:20.1,1.77289
10:20.2,416.009,10:20.2,90.7333,10:20.2,1.77303
10:20.3,415.897,10:20.3,90.4969,10:20.3,1.77308
10:20.4,415.705,10:20.4,90.4023,10:20.4,1.77285
10:20.5,415.606,10:20.5,90.4512,10:20.5,1.77296
10:20.6,415.661,10:20.6,90.3748,10:20.6,1.7735
10:20.7,415.423,10:20.7,90.4475,10:20.7,1.77304
10:20.8,415.412,10:20.8,90.2453,10:20.8,1.77304
10:20.9,415.382,10:20.9,90.3829,10:20.9,1.77315
10:21.0,415.238,10:21.0,90.2329,10:21.0,1.77316
10:21.1,415.211,10:21.1,90.0989,10:21.1,1.77359
10:21.2,415.134,10:21.2,90.1514,10:21.2,1.77341
10:21.3,415.077,10:21.3,90.1441,10:21.3,1.77344
10:21.4,415.085,10:21.4,90.0057,10:21.4,1.77321
10:21.5,414.992,10:21.5,89.9339,10:21.5,1.77349
10:21.6,414.944,10:21.6,89.7861,10:21.6,1.77372
10:21.7,414.92,10:21.7,89.7998,10:21.7,1.77319
10:21.8,414.817,10:21.8,89.6727,10:21.8,1.77292
10:21.9,414.923,10:21.9,89.7394,10:21.9,1.7733
10:22.0,414.793,10:22.0,89.6722,10:22.0,1.77374
10:22.1,414.738,10:22.1,89.6277,10:22.1,1.77397
10:22.2,414.783,10:22.2,89.4553,10:22.2,1.77331
10:22.3,414.903,10:22.3,89.3411,10:22.3,1.7733
10:22.4,414.669,10:22.4,89.415,10:22.4,1.77318
10:22.5,414.78,10:22.5,89.6563,10:22.5,1.773
10:22.6,414.666,10:22.6,89.4427,10:22.6,1.7731
10:22.7,414.729,10:22.7,89.4146,10:22.7,1.7737
10:22.8,414.608,10:22.8,89.3039,10:22.8,1.77366
10:22.9,414.642,10:22.9,89.1679,10:22.9,1.7736
10:23.0,414.654,10:23.0,88.963,10:23.0,1.77342
10:23.1,414.652,10:23.1,89.0544,10:23.1,1.77356
10:23.2,414.579,10:23.2,89.1129,10:23.2,1.77378
10:23.3,414.606,10:23.3,89.1506,10:23.3,1.77368
10:23.4,414.536,10:23.4,88.906,10:23.4,1.7738
10:23.5,414.594,10:23.5,88.8904,10:23.5,1.77394
10:23.6,414.551,10:23.6,88.7241,10:23.6,1.77341
10:23.7,414.427,10:23.7,88.7147,10:23.7,1.77371
10:23.8,414.498,10:23.8,88.8327,10:23.8,1.77382
10:23.9,414.565,10:23.9,88.6442,10:23.9,1.77393
10:24.0,414.445,10:24.0,88.6367,10:24.0,1.77338
10:24.1,414.577,10:24.1,88.4861,10:24.1,1.77361
10:24.2,414.348,10:24.2,88.5706,10:24.2,1.7736
10:24.3,414.42,10:24.3,88.6597,10:24.3,1.77379
10:24.4,414.37,10:24.4,88.495,10:24.4,1.77403
10:24.5,414.507,10:24.5,88.5467,10:24.5,1.77395
10:24.6,414.399,10:24.6,88.3153,10:24.6,1.77353
10:24.7,414.462,10:24.7,88.1781,10:24.7,1.77402
10:24.8,414.411,10:24.8,88.3466,10:24.8,1.77385
10:24.9,414.482,10:24.9,88.1441,10:24.9,1.77399
10:25.0,414.314,10:25.0,88.2882,10:25.0,1.77375
10:25.1,414.388,10:25.1,88.1373,10:25.1,1.77446
10:25.2,414.424,10:25.2,88.1879,10:25.2,1.77395
10:25.3,414.304,10:25.3,87.9081,10:25.3,1.77417
10:25.4,414.305,10:25.4,87.9541,10:25.4,1.77446
10:25.5,414.352,10:25.5,87.8392,10:25.5,1.77442
10:25.6,414.43,10:25.6,87.799,10:25.6,1.77436
10:25.7,414.317,10:25.7,87.828,10:25.7,1.77437
10:25.8,414.438,10:25.8,87.6407,10:25.8,1.77439
10:25.9,414.313,10:25.9,87.7857,10:25.9,1.77453
10:26.0,414.333,10:26.0,87.4827,10:26.0,1.77404
10:26.1,414.29,10:26.1,87.451,10:26.1,1.77439
10:26.2,414.314,10:26.2,87.5336,10:26.2,1.77451
10:26.3,414.33,10:26.3,87.3467,10:26.3,1.77426
10:26.4,414.187,10:26.4,87.4306,10:26.4,1.77466
10:26.5,414.238,10:26.5,87.2885,10:26.5,1.77453
10:26.6,414.267,10:26.6,87.1372,10:26.6,1.77448
10:26.7,414.264,10:26.7,87.1719,10:26.7,1.77479
10:26.8,414.327,10:26.8,87.0709,10:26.8,1.77451
10:26.9,414.222,10:26.9,87.2817,10:26.9,1.77431
10:27.0,414.128,10:27.0,87.018,10:27.0,1.7741
10:27.1,414.308,10:27.1,87.0185,10:27.1,1.7743
10:27.2,414.075,10:27.2,86.8906,10:27.2,1.7743
10:27.3,414.236,10:27.3,86.7255,10:27.3,1.77428
10:27.4,414.209,10:27.4,86.8995,10:27.4,1.7741
10:27.5,414.146,10:27.5,86.7457,10:27.5,1.77468
10:27.6,414.127,10:27.6,86.6654,10:27.6,1.77476
10:27.7,414.138,10:27.7,86.8997,10:27.7,1.77458
10:27.8,414.13,10:27.8,86.6269,10:27.8,1.77462
10:27.9,414.128,10:27.9,86.4971,10:27.9,1.77468
10:28.0,414.104,10:28.0,86.4932,10:28.0,1.77444
10:28.1,414.074,10:28.1,86.3988,10:28.1,1.77489
10:28.2,414.017,10:28.2,86.3486,10:28.2,1.77461
10:28.3,414.15,10:28.3,86.4968,10:28.3,1.77492
10:28.4,414.076,10:28.4,86.2572,10:28.4,1.77503
10:28.5,414.111,10:28.5,86.1342,10:28.5,1.77472
10:28.6,413.956,10:28.6,86.2192,10:28.6,1.77485
10:28.7,414.019,10:28.7,86.1836,10:28.7,1.77498
10:28.8,414.091,10:28.8,86.2361,10:28.8,1.77535
10:28.9,414.05,10:28.9,86.1738,10:28.9,1.77489
10:29.0,414.053,10:29.0,86.0975,10:29.0,1.77531
10:29.1,414.026,10:29.1,86.1292,10:29.1,1.77481
10:29.2,414.024,10:29.2,85.9033,10:29.2,1.77454
10:29.3,413.983,10:29.3,85.8597,10:29.3,1.77515
10:29.4,413.983,10:29.4,85.7954,10:29.4,1.77498
10:29.5,414.017,10:29.5,85.9065,10:29.5,1.77505
10:29.6,413.879,10:29.6,85.6538,10:29.6,1.77524
10:29.7,413.906,10:29.7,85.7416,10:29.7,1.77519
10:29.8,413.915,10:29.8,85.7681,10:29.8,1.77517
10:29.9,413.944,10:29.9,85.5817,10:29.9,1.77494
10:30.0,413.984,10:30.0,85.5974,10:30.0,1.77482
10:30.1,413.994,10:30.1,85.4449,10:30.1,1.77542
10:30.2,413.919,10:30.2,85.4619,10:30.2,1.77589
10:30.3,413.947,10:30.3,85.4416,10:30.3,1.77543
10:30.4,413.839,10:30.4,85.3678,10:30.4,1.77559
10:30.5,413.809,10:30.5,85.4189,10:30.5,1.77503
10:30.6,413.853,10:30.6,85.2319,10:30.6,1.77578
10:30.7,413.673,10:30.7,85.1968,10:30.7,1.77555
10:30.8,413.829,10:30.8,85.2428,10:30.8,1.7755
10:30.9,413.861,10:30.9,85.0699,10:30.9,1.77532
10:31.0,413.819,10:31.0,85.0265,10:31.0,1.77533
10:31.1,413.673,10:31.1,85.072,10:31.1,1.77508
10:31.2,413.807,10:31.2,85.0187,10:31.2,1.77622
10:31.3,413.849,10:31.3,84.9355,10:31.3,1.77574
10:31.4,413.736,10:31.4,84.7832,10:31.4,1.7754
10:31.5,413.685,10:31.5,84.9144,10:31.5,1.77578
10:31.6,413.726,10:31.6,84.7216,10:31.6,1.77517
10:31.7,413.686,10:31.7,84.8073,10:31.7,1.77535
10:31.8,413.582,10:31.8,84.6759,10:31.8,1.77597
10:31.9,413.631,10:31.9,84.4939,10:31.9,1.77616
10:32.0,413.749,10:32.0,84.5247,10:32.0,1.77631
10:32.1,413.703,10:32.1,84.6626,10:32.1,1.77615
10:32.2,413.689,10:32.2,84.4242,10:32.2,1.77602
10:32.3,413.644,10:32.3,84.5404,10:32.3,1.7755
10:32.4,413.549,10:32.4,84.4552,10:32.4,1.77559
10:32.5,413.608,10:32.5,84.3634,10:32.5,1.77562
10:32.6,413.623,10:32.6,84.3685,10:32.6,1.77571
10:32.7,413.622,10:32.7,84.2513,10:32.7,1.77582
10:32.8,413.601,10:32.8,84.2197,10:32.8,1.7757
10:32.9,413.558,10:32.9,84.0291,10:32.9,1.7761
10:33.0,413.588,10:33.0,84.2706,10:33.0,1.77593
10:33.1,413.449,10:33.1,83.9946,10:33.1,1.77609
10:33.2,413.604,10:33.2,84.2031,10:33.2,1.77608
10:33.3,413.564,10:33.3,84.0764,10:33.3,1.77631
10:33.4,413.371,10:33.4,83.8937,10:33.4,1.77587
10:33.5,413.412,10:33.5,83.8559,10:33.5,1.77614
10:33.6,413.429,10:33.6,83.8881,10:33.6,1.77621
10:33.7,413.38,10:33.7,83.8687,10:33.7,1.77601
10:33.8,413.452,10:33.8,83.5785,10:33.8,1.77645
10:33.9,413.493,10:33.9,83.714,10:33.9,1.7761
10:34.0,413.395,10:34.0,83.6812,10:34.0,1.77657
10:34.1,413.457,10:34.1,83.785,10:34.1,1.77664
10:34.2,413.364,10:34.2,83.4201,10:34.2,1.77645
10:34.3,413.386,10:34.3,83.5135,10:34.3,1.77622
10:34.4,413.479,10:34.4,83.4984,10:34.4,1.77642
10:34.5,413.337,10:34.5,83.3884,10:34.5,1.77624
10:34.6,413.406,10:34.6,83.4369,10:34.6,1.7767
10:34.7,413.435,10:34.7,83.3998,10:34.7,1.7762
10:34.8,413.361,10:34.8,83.3457,10:34.8,1.77682
10:34.9,413.325,10:34.9,83.1456,10:34.9,1.7767
10:35.0,413.29,10:35.0,83.1503,10:35.0,1.77614
10:35.1,413.34,10:35.1,83.0993,10:35.1,1.77695
10:35.2,413.299,10:35.2,83.0716,10:35.2,1.77663
10:35.3,413.263,10:35.3,83.0177,10:35.3,1.77685
10:35.4,413.284,10:35.4,83.0511,10:35.4,1.77648
10:35.5,413.217,10:35.5,82.7824,10:35.5,1.77648
10:35.6,413.225,10:35.6,82.7603,10:35.6,1.77728
10:35.7,413.271,10:35.7,82.8653,10:35.7,1.77734
10:35.8,413.235,10:35.8,82.8144,10:35.8,1.7768
10:35.9,413.246,10:35.9,82.7145,10:35.9,1.77668
10:36.0,413.199,10:36.0,82.6361,10:36.0,1.77665
10:36.1,413.185,10:36.1,82.6974,10:36.1,1.77686
10:36.2,413.182,10:36.2,82.731,10:36.2,1.77697
10:36.3,413.131,10:36.3,82.6793,10:36.3,1.77711
10:36.4,413.23,10:36.4,82.5228,10:36.4,1.77741
10:36.5,413.086,10:36.5,82.3984,10:36.5,1.77694
10:36.6,413.141,10:36.6,82.4909,10:36.6,1.77662
10:36.7,413.091,10:36.7,82.327,10:36.7,1.77743
10:36.8,413.036,10:36.8,82.5338,10:36.8,1.77705
10:36.9,413.112,10:36.9,82.477,10:36.9,1.77684
10:37.0,413.143,10:37.0,82.2538,10:37.0,1.77698
10:37.1,413.09,10:37.1,82.2122,10:37.1,1.77702
10:37.2,413.082,10:37.2,82.1398,10:37.2,1.77728
10:37.3,413.099,10:37.3,82.1414,10:37.3,1.77726
10:37.4,413.116,10:37.4,82.0413,10:37.4,1.77717
10:37.5,413.021,10:37.5,81.9214,10:37.5,1.77753
10:37.6,413.044,10:37.6,82.0193,10:37.6,1.77735
10:37.7,413.063,10:37.7,81.9206,10:37.7,1.77739
10:37.8,412.978,10:37.8,81.8657,10:37.8,1.77729
10:37.9,412.976,10:37.9,81.7706,10:37.9,1.77743
10:38.0,412.944,10:38.0,81.6699,10:38.0,1.77757
10:38.1,412.993,10:38.1,81.808,10:38.1,1.77737
10:38.2,412.903,10:38.2,81.6886,10:38.2,1.77742
10:38.3,412.944,10:38.3,81.4939,10:38.3,1.77774
10:38.4,412.933,10:38.4,81.783,10:38.4,1.77728
10:38.5,412.877,10:38.5,81.6861,10:38.5,1.77717
10:38.6,412.872,10:38.6,81.4324,10:38.6,1.7779
10:38.7,412.891,10:38.7,81.4577,10:38.7,1.77807
10:38.8,412.832,10:38.8,81.3171,10:38.8,1.77786
10:38.9,412.821,10:38.9,81.5087,10:38.9,1.7775
10:39.0,412.89,10:39.0,81.4126,10:39.0,1.77755
10:39.1,412.8,10:39.1,81.254,10:39.1,1.77727
10:39.2,412.772,10:39.2,81.2675,10:39.2,1.77776
10:39.3,412.718,10:39.3,80.9959,10:39.3,1.77774
10:39.4,412.683,10:39.4,81.1917,10:39.4,1.77829
10:39.5,412.72,10:39.5,81.2774,10:39.5,1.7777
10:39.6,405.082,10:39.6,81.2161,10:39.6,1.78338
10:39.7,382.23,10:39.7,81.9279,10:39.7,1.78835
10:39.8,382.033,10:39.8,81.6099,10:39.8,1.78911
