Time - Measured Data 0-Load,TDMS Value - Measured Data 0-Load,Time - Measured Data 0-Pressure,TDMS Value 2 - Measured Data 0-Pressure,Time - Measured Data 0-LVDT2,TDMS Value 3 - Measured Data 0-LVDT2
50:03.2,104.748,50:03.2,103.959,50:03.2,1.43967
50:03.3,104.618,50:03.3,104.141,50:03.3,1.43917
50:03.4,104.711,50:03.4,103.952,50:03.4,1.43997
50:03.5,104.78,50:03.5,103.968,50:03.5,1.43951
50:03.6,104.692,50:03.6,104.062,50:03.6,1.43978
50:03.7,104.61,50:03.7,104.048,50:03.7,1.43905
50:03.8,104.608,50:03.8,104.052,50:03.8,1.43915
50:03.9,104.553,50:03.9,103.929,50:03.9,1.43904
50:04.0,104.59,50:04.0,104.062,50:04.0,1.43919
50:04.1,104.523,50:04.1,104.015,50:04.1,1.43932
50:04.2,104.489,50:04.2,103.95,50:04.2,1.43897
50:04.3,104.527,50:04.3,104.258,50:04.3,1.43943
50:04.4,104.5,50:04.4,104.069,50:04.4,1.43906
50:04.5,104.577,50:04.5,104.112,50:04.5,1.43887
50:04.6,104.433,50:04.6,104.052,50:04.6,1.43901
50:04.7,104.511,50:04.7,103.926,50:04.7,1.43869
50:04.8,104.359,50:04.8,104.097,50:04.8,1.43857
50:04.9,104.588,50:04.9,104.104,50:04.9,1.43901
50:05.0,104.474,50:05.0,104.167,50:05.0,1.43885
50:05.1,104.496,50:05.1,103.837,50:05.1,1.43934
50:05.2,104.41,50:05.2,104.099,50:05.2,1.43855
50:05.3,104.389,50:05.3,104.055,50:05.3,1.43888
50:05.4,104.346,50:05.4,104.122,50:05.4,1.43857
50:05.5,104.382,50:05.5,104.166,50:05.5,1.43902
50:05.6,104.34,50:05.6,104.143,50:05.6,1.43836
50:05.7,104.412,50:05.7,104.015,50:05.7,1.43865
50:05.8,104.303,50:05.8,103.99,50:05.8,1.43869
50:05.9,104.444,50:05.9,103.942,50:05.9,1.43889
50:06.0,104.368,50:06.0,104.024,50:06.0,1.43859
50:06.1,104.286,50:06.1,104.017,50:06.1,1.43881
50:06.2,104.355,50:06.2,104.142,50:06.2,1.43857
50:06.3,104.236,50:06.3,104.224,50:06.3,1.43846
50:06.4,104.246,50:06.4,104.138,50:06.4,1.43866
50:06.5,104.292,50:06.5,104.059,50:06.5,1.43848
50:06.6,104.274,50:06.6,103.971,50:06.6,1.4384
50:06.7,104.333,50:06.7,103.992,50:06.7,1.43862
50:06.8,104.353,50:06.8,104.037,50:06.8,1.43798
50:06.9,104.334,50:06.9,104.062,50:06.9,1.4387
50:07.0,104.31,50:07.0,104.151,50:07.0,1.43814
50:07.1,104.276,50:07.1,104.055,50:07.1,1.43801
50:07.2,104.377,50:07.2,104.007,50:07.2,1.43884
50:07.3,104.267,50:07.3,104.116,50:07.3,1.43854
50:07.4,104.294,50:07.4,104.096,50:07.4,1.43856
50:07.5,104.213,50:07.5,103.967,50:07.5,1.43846
50:07.6,104.267,50:07.6,103.997,50:07.6,1.43835
50:07.7,104.265,50:07.7,104.295,50:07.7,1.43845
50:07.8,104.247,50:07.8,104.099,50:07.8,1.43845
50:07.9,104.209,50:07.9,104.117,50:07.9,1.43828
50:08.0,104.242,50:08.0,104.13,50:08.0,1.43795
50:08.1,104.199,50:08.1,104.033,50:08.1,1.43838
50:08.2,104.254,50:08.2,104.226,50:08.2,1.43818
50:08.3,104.197,50:08.3,104.056,50:08.3,1.43836
50:08.4,104.279,50:08.4,103.89,50:08.4,1.43819
50:08.5,104.125,50:08.5,103.98,50:08.5,1.43781
50:08.6,104.249,50:08.6,104.114,50:08.6,1.43876
50:08.7,104.311,50:08.7,104.066,50:08.7,1.43819
50:08.8,104.2,50:08.8,104.077,50:08.8,1.43832
50:08.9,104.181,50:08.9,104.128,50:08.9,1.43818
50:09.0,104.226,50:09.0,104.08,50:09.0,1.43851
50:09.1,104.139,50:09.1,103.938,50:09.1,1.43784
50:09.2,104.195,50:09.2,104.091,50:09.2,1.43809
50:09.3,104.215,50:09.3,104.166,50:09.3,1.43828
50:09.4,104.189,50:09.4,104.119,50:09.4,1.43789
50:09.5,104.249,50:09.5,103.88,50:09.5,1.43781
50:09.6,104.181,50:09.6,103.988,50:09.6,1.43832
50:09.7,104.163,50:09.7,104.018,50:09.7,1.43815
50:09.8,104.238,50:09.8,104.037,50:09.8,1.43783
50:09.9,104.172,50:09.9,104.091,50:09.9,1.43829
50:10.0,104.177,50:10.0,104.134,50:10.0,1.43809
50:10.1,104.204,50:10.1,104.005,50:10.1,1.43802
50:10.2,104.233,50:10.2,104.08,50:10.2,1.43737
50:10.3,104.194,50:10.3,104.076,50:10.3,1.43832
50:10.4,104.209,50:10.4,103.961,50:10.4,1.43814
50:10.5,104.245,50:10.5,104.117,50:10.5,1.43828
50:10.6,104.153,50:10.6,104.129,50:10.6,1.43792
50:10.7,104.144,50:10.7,104.121,50:10.7,1.43778
50:10.8,104.121,50:10.8,104.145,50:10.8,1.43796
50:10.9,104.164,50:10.9,104.051,50:10.9,1.43788
50:11.0,104.221,50:11.0,103.993,50:11.0,1.43746
50:11.1,104.203,50:11.1,104.142,50:11.1,1.43786
50:11.2,104.203,50:11.2,104.06,50:11.2,1.43825
50:11.3,104.286,50:11.3,104.338,50:11.3,1.43783
50:11.4,104.145,50:11.4,104.011,50:11.4,1.43798
50:11.5,104.103,50:11.5,104.049,50:11.5,1.43769
50:11.6,104.135,50:11.6,103.941,50:11.6,1.4377
50:11.7,104.191,50:11.7,104.044,50:11.7,1.43804
50:11.8,104.272,50:11.8,104.235,50:11.8,1.43783
50:11.9,104.15,50:11.9,104.054,50:11.9,1.43762
50:12.0,104.122,50:12.0,104.064,50:12.0,1.4381
50:12.1,104.168,50:12.1,103.983,50:12.1,1.43788
50:12.2,104.054,50:12.2,104.059,50:12.2,1.43752
50:12.3,104.087,50:12.3,104.025,50:12.3,1.4382
50:12.4,104.238,50:12.4,104.08,50:12.4,1.43799
50:12.5,104.247,50:12.5,104.1,50:12.5,1.43786
50:12.6,104.212,50:12.6,104.178,50:12.6,1.43782
50:12.7,104.107,50:12.7,103.927,50:12.7,1.438
50:12.8,104.189,50:12.8,104.079,50:12.8,1.43802
50:12.9,104.181,50:12.9,104.142,50:12.9,1.43783
50:13.0,104.047,50:13.0,104.036,50:13.0,1.4379
50:13.1,104.17,50:13.1,104.358,50:13.1,1.43727
50:13.2,104.074,50:13.2,104.208,50:13.2,1.43792
50:13.3,104.17,50:13.3,104.114,50:13.3,1.43799
50:13.4,104.196,50:13.4,103.865,50:13.4,1.43785
50:13.5,104.188,50:13.5,104.141,50:13.5,1.43748
50:13.6,104.148,50:13.6,104.096,50:13.6,1.43795
50:13.7,104.044,50:13.7,104.137,50:13.7,1.43771
50:13.8,104.19,50:13.8,104.094,50:13.8,1.43786
50:13.9,104.206,50:13.9,104.162,50:13.9,1.438
50:14.0,104.127,50:14.0,104.14,50:14.0,1.43758
50:14.1,104.197,50:14.1,103.971,50:14.1,1.43733
50:14.2,104.124,50:14.2,103.996,50:14.2,1.43789
50:14.3,104.098,50:14.3,104.207,50:14.3,1.43761
50:14.4,104.219,50:14.4,103.927,50:14.4,1.43771
50:14.5,104.117,50:14.5,104.116,50:14.5,1.43766
50:14.6,104.104,50:14.6,104.099,50:14.6,1.43734
50:14.7,104.1,50:14.7,103.92,50:14.7,1.43771
50:14.8,104.214,50:14.8,104.011,50:14.8,1.43813
50:14.9,104.168,50:14.9,103.974,50:14.9,1.43767
50:15.0,104.162,50:15.0,103.985,50:15.0,1.43767
50:15.1,104.181,50:15.1,104.077,50:15.1,1.43783
50:15.2,104.231,50:15.2,104.105,50:15.2,1.43768
50:15.3,104.081,50:15.3,104.013,50:15.3,1.43781
50:15.4,104.072,50:15.4,103.997,50:15.4,1.43795
50:15.5,104.12,50:15.5,104.052,50:15.5,1.43738
50:15.6,104.124,50:15.6,103.986,50:15.6,1.43738
50:15.7,104.074,50:15.7,104.183,50:15.7,1.43789
50:15.8,104.148,50:15.8,104.042,50:15.8,1.43808
50:15.9,104.12,50:15.9,103.942,50:15.9,1.43756
50:16.0,104.078,50:16.0,103.994,50:16.0,1.43784
50:16.1,104.232,50:16.1,104.176,50:16.1,1.4378
50:16.2,104.165,50:16.2,104.07,50:16.2,1.43806
50:16.3,104.218,50:16.3,104.124,50:16.3,1.43756
50:16.4,104.125,50:16.4,104.085,50:16.4,1.43803
50:16.5,104.176,50:16.5,104.103,50:16.5,1.43729
50:16.6,104.1,50:16.6,103.993,50:16.6,1.43787
50:16.7,104.046,50:16.7,104.101,50:16.7,1.43773
50:16.8,104.039,50:16.8,104.092,50:16.8,1.43811
50:16.9,104.166,50:16.9,104.072,50:16.9,1.4376
50:17.0,104.089,50:17.0,104.027,50:17.0,1.43763
50:17.1,104.239,50:17.1,104.022,50:17.1,1.43713
50:17.2,104.162,50:17.2,103.94,50:17.2,1.43776
50:17.3,104.124,50:17.3,103.985,50:17.3,1.4377
50:17.4,104.084,50:17.4,104.209,50:17.4,1.43739
50:17.5,104.147,50:17.5,103.909,50:17.5,1.43753
50:17.6,104.131,50:17.6,104.215,50:17.6,1.43777
50:17.7,104.164,50:17.7,103.968,50:17.7,1.43803
50:17.8,104.113,50:17.8,104.057,50:17.8,1.43757
50:17.9,104.098,50:17.9,104.17,50:17.9,1.43773
50:18.0,104.121,50:18.0,104.005,50:18.0,1.43804
50:18.1,104.124,50:18.1,104.159,50:18.1,1.43749
50:18.2,104.213,50:18.2,104.268,50:18.2,1.43773
50:18.3,104.076,50:18.3,104.099,50:18.3,1.43793
50:18.4,104.076,50:18.4,104.259,50:18.4,1.43783
50:18.5,104.124,50:18.5,103.999,50:18.5,1.4373
50:18.6,104.158,50:18.6,103.935,50:18.6,1.43774
50:18.7,104.17,50:18.7,104.058,50:18.7,1.43737
50:18.8,104.172,50:18.8,104.173,50:18.8,1.43763
50:18.9,104.027,50:18.9,103.991,50:18.9,1.43776
50:19.0,104.116,50:19.0,103.957,50:19.0,1.43787
50:19.1,104.081,50:19.1,104.07,50:19.1,1.43752
50:19.2,104.066,50:19.2,104.059,50:19.2,1.43758
50:19.3,104.044,50:19.3,104.092,50:19.3,1.4373
50:19.4,104.193,50:19.4,104.065,50:19.4,1.4374
50:19.5,104.108,50:19.5,104.136,50:19.5,1.43767
50:19.6,103.976,50:19.6,103.973,50:19.6,1.43729
50:19.7,104.1,50:19.7,103.916,50:19.7,1.43729
50:19.8,104.087,50:19.8,104.127,50:19.8,1.43766
50:19.9,104.052,50:19.9,104.215,50:19.9,1.43813
50:20.0,104.02,50:20.0,104.176,50:20.0,1.43752
50:20.1,104.115,50:20.1,104.121,50:20.1,1.43786
50:20.2,104.131,50:20.2,104.132,50:20.2,1.4371
50:20.3,104.067,50:20.3,104.144,50:20.3,1.43754
50:20.4,104.048,50:20.4,103.928,50:20.4,1.43755
50:20.5,104.043,50:20.5,104.356,50:20.5,1.43717
50:20.6,104.171,50:20.6,104.068,50:20.6,1.43737
50:20.7,104.088,50:20.7,103.904,50:20.7,1.43775
50:20.8,104.049,50:20.8,104.003,50:20.8,1.43717
50:20.9,104.052,50:20.9,103.998,50:20.9,1.43752
50:21.0,104.136,50:21.0,104.023,50:21.0,1.43702
50:21.1,104.136,50:21.1,104.228,50:21.1,1.43755
50:21.2,104.136,50:21.2,104.002,50:21.2,1.43726
50:21.3,104.038,50:21.3,103.967,50:21.3,1.43728
50:21.4,104.033,50:21.4,104.148,50:21.4,1.43733
50:21.5,104.116,50:21.5,104.072,50:21.5,1.43708
50:21.6,104.062,50:21.6,104.251,50:21.6,1.43727
50:21.7,104.034,50:21.7,104.055,50:21.7,1.43772
50:21.8,104.187,50:21.8,104.016,50:21.8,1.4371
50:21.9,104.124,50:21.9,104.046,50:21.9,1.43767
50:22.0,104.08,50:22.0,103.991,50:22.0,1.43768
50:22.1,104.088,50:22.1,104.045,50:22.1,1.43716
50:22.2,104.049,50:22.2,103.932,50:22.2,1.43781
50:22.3,104.044,50:22.3,104.049,50:22.3,1.43731
50:22.4,104.017,50:22.4,104.059,50:22.4,1.4374
50:22.5,104.146,50:22.5,104.009,50:22.5,1.43718
50:22.6,104.08,50:22.6,104.025,50:22.6,1.43765
50:22.7,104.033,50:22.7,104.103,50:22.7,1.43758
50:22.8,104.141,50:22.8,104.093,50:22.8,1.43715
50:22.9,104.114,50:22.9,104.086,50:22.9,1.43726
50:23.0,104.096,50:23.0,104.133,50:23.0,1.43734
50:23.1,104.183,50:23.1,104.134,50:23.1,1.43721
50:23.2,104.214,50:23.2,104.156,50:23.2,1.4376
50:23.3,104.126,50:23.3,104.09,50:23.3,1.43727
50:23.4,104.149,50:23.4,104.103,50:23.4,1.43757
50:23.5,104.209,50:23.5,104.126,50:23.5,1.43743
50:23.6,104.14,50:23.6,104.055,50:23.6,1.43724
50:23.7,104.122,50:23.7,104.129,50:23.7,1.43746
50:23.8,104.062,50:23.8,104.172,50:23.8,1.43702
50:23.9,104.17,50:23.9,104.035,50:23.9,1.43715
50:24.0,104.137,50:24.0,103.958,50:24.0,1.43721
50:24.1,104.136,50:24.1,104.098,50:24.1,1.43775
50:24.2,104.072,50:24.2,104.12,50:24.2,1.43768
50:24.3,104.135,50:24.3,104.072,50:24.3,1.43726
50:24.4,104.116,50:24.4,104.22,50:24.4,1.43735
50:24.5,104.111,50:24.5,104.028,50:24.5,1.43763
50:24.6,104.137,50:24.6,104.097,50:24.6,1.43716
50:24.7,104.171,50:24.7,104.152,50:24.7,1.43764
50:24.8,104.16,50:24.8,104.126,50:24.8,1.43658
50:24.9,104.163,50:24.9,104.142,50:24.9,1.43705
50:25.0,104.145,50:25.0,104.121,50:25.0,1.43687
50:25.1,104.17,50:25.1,104.066,50:25.1,1.43713
50:25.2,104.043,50:25.2,103.926,50:25.2,1.4373
50:25.3,104.068,50:25.3,104.047,50:25.3,1.43734
50:25.4,104.138,50:25.4,104.179,50:25.4,1.43756
50:25.5,104.122,50:25.5,104.176,50:25.5,1.43697
50:25.6,104.103,50:25.6,104.079,50:25.6,1.43704
50:25.7,104.126,50:25.7,104.096,50:25.7,1.43715
50:25.8,104.191,50:25.8,104.035,50:25.8,1.43675
50:25.9,104.191,50:25.9,104.071,50:25.9,1.43711
50:26.0,104.135,50:26.0,104.248,50:26.0,1.4375
50:26.1,104.122,50:26.1,104.083,50:26.1,1.43723
50:26.2,104.055,50:26.2,104.167,50:26.2,1.43718
50:26.3,104.166,50:26.3,104.175,50:26.3,1.43708
50:26.4,104.216,50:26.4,104.178,50:26.4,1.43714
50:26.5,104.221,50:26.5,104.106,50:26.5,1.43719
50:26.6,104.157,50:26.6,103.971,50:26.6,1.43695
50:26.7,104.097,50:26.7,104.1,50:26.7,1.43693
50:26.8,104.208,50:26.8,104.213,50:26.8,1.43705
50:26.9,104.067,50:26.9,104.163,50:26.9,1.43709
50:27.0,104.051,50:27.0,104.092,50:27.0,1.43712
50:27.1,104.245,50:27.1,104.013,50:27.1,1.43694
50:27.2,104.236,50:27.2,104.264,50:27.2,1.43796
50:27.3,104.245,50:27.3,104.14,50:27.3,1.43735
50:27.4,104.108,50:27.4,104.212,50:27.4,1.43689
50:27.5,104.212,50:27.5,104.034,50:27.5,1.43689
50:27.6,104.176,50:27.6,104.136,50:27.6,1.43696
50:27.7,104.243,50:27.7,104.164,50:27.7,1.43705
50:27.8,104.159,50:27.8,104.162,50:27.8,1.43724
50:27.9,104.133,50:27.9,104.21,50:27.9,1.43695
50:28.0,104.166,50:28.0,104.138,50:28.0,1.43697
50:28.1,104.167,50:28.1,104.027,50:28.1,1.43678
50:28.2,104.125,50:28.2,104.239,50:28.2,1.43702
50:28.3,104.16,50:28.3,104.131,50:28.3,1.43714
50:28.4,104.2,50:28.4,104.196,50:28.4,1.43674
50:28.5,104.16,50:28.5,104.072,50:28.5,1.43664
50:28.6,104.266,50:28.6,104.108,50:28.6,1.43721
50:28.7,104.151,50:28.7,104.11,50:28.7,1.43721
50:28.8,104.1,50:28.8,104.061,50:28.8,1.43671
50:28.9,104.112,50:28.9,104.33,50:28.9,1.43703
50:29.0,104.125,50:29.0,103.995,50:29.0,1.43706
50:29.1,104.183,50:29.1,103.942,50:29.1,1.4368
50:29.2,104.144,50:29.2,104.249,50:29.2,1.43711
50:29.3,104.165,50:29.3,103.99,50:29.3,1.43672
50:29.4,104.185,50:29.4,104.129,50:29.4,1.43702
50:29.5,104.275,50:29.5,104.062,50:29.5,1.43741
50:29.6,104.162,50:29.6,104.134,50:29.6,1.43738
50:29.7,104.227,50:29.7,104.172,50:29.7,1.43724
50:29.8,104.264,50:29.8,103.841,50:29.8,1.43701
50:29.9,104.183,50:29.9,104.042,50:29.9,1.43729
50:30.0,104.213,50:30.0,104.094,50:30.0,1.4371
50:30.1,104.21,50:30.1,103.973,50:30.1,1.43699
50:30.2,104.237,50:30.2,104.061,50:30.2,1.43682
50:30.3,104.217,50:30.3,104.112,50:30.3,1.43725
50:30.4,104.198,50:30.4,104.04,50:30.4,1.43695
50:30.5,104.181,50:30.5,104.012,50:30.5,1.43705
50:30.6,104.173,50:30.6,104.088,50:30.6,1.43689
50:30.7,104.276,50:30.7,103.946,50:30.7,1.43667
50:30.8,104.19,50:30.8,104.186,50:30.8,1.43687
50:30.9,104.21,50:30.9,104.114,50:30.9,1.43737
50:31.0,104.146,50:31.0,104.16,50:31.0,1.43704
50:31.1,104.126,50:31.1,103.951,50:31.1,1.43716
50:31.2,104.216,50:31.2,104.026,50:31.2,1.43666
50:31.3,104.216,50:31.3,104.181,50:31.3,1.4371
50:31.4,104.072,50:31.4,104.063,50:31.4,1.43692
50:31.5,104.078,50:31.5,104.101,50:31.5,1.43676
50:31.6,104.093,50:31.6,104.16,50:31.6,1.43711
50:31.7,104.258,50:31.7,104.135,50:31.7,1.43673
50:31.8,104.182,50:31.8,104.063,50:31.8,1.4371
50:31.9,104.203,50:31.9,104.035,50:31.9,1.43684
50:32.0,104.132,50:32.0,104.143,50:32.0,1.43668
50:32.1,104.19,50:32.1,104.066,50:32.1,1.43686
50:32.2,104.215,50:32.2,104.091,50:32.2,1.43725
50:32.3,104.186,50:32.3,104.126,50:32.3,1.43707
50:32.4,104.084,50:32.4,104.016,50:32.4,1.43714
50:32.5,104.155,50:32.5,104.038,50:32.5,1.4368
50:32.6,104.23,50:32.6,104.09,50:32.6,1.43669
50:32.7,104.197,50:32.7,104.224,50:32.7,1.43715
50:32.8,104.146,50:32.8,104.089,50:32.8,1.43702
50:32.9,104.175,50:32.9,104.077,50:32.9,1.43699
50:33.0,104.282,50:33.0,103.958,50:33.0,1.43694
50:33.1,104.215,50:33.1,104.12,50:33.1,1.43676
50:33.2,104.149,50:33.2,104.131,50:33.2,1.43694
50:33.3,104.181,50:33.3,104.173,50:33.3,1.43679
50:33.4,104.194,50:33.4,104.104,50:33.4,1.43675
50:33.5,104.168,50:33.5,104.202,50:33.5,1.43691
50:33.6,104.17,50:33.6,103.968,50:33.6,1.43703
50:33.7,104.197,50:33.7,104.291,50:33.7,1.4368
50:33.8,104.171,50:33.8,104.098,50:33.8,1.43679
50:33.9,104.173,50:33.9,104.167,50:33.9,1.43686
50:34.0,104.196,50:34.0,104.322,50:34.0,1.43666
50:34.1,104.259,50:34.1,103.903,50:34.1,1.43673
50:34.2,104.074,50:34.2,104.197,50:34.2,1.43681
50:34.3,104.092,50:34.3,104.11,50:34.3,1.43671
50:34.4,104.137,50:34.4,104.148,50:34.4,1.43651
50:34.5,104.173,50:34.5,104.091,50:34.5,1.43698
50:34.6,104.111,50:34.6,104.205,50:34.6,1.43681
50:34.7,104.21,50:34.7,103.983,50:34.7,1.43669
50:34.8,104.176,50:34.8,104.135,50:34.8,1.43668
50:34.9,104.16,50:34.9,104.08,50:34.9,1.43661
50:35.0,104.186,50:35.0,104.098,50:35.0,1.43655
50:35.1,104.169,50:35.1,104.087,50:35.1,1.43651
50:35.2,104.192,50:35.2,104.032,50:35.2,1.43678
50:35.3,104.093,50:35.3,104.157,50:35.3,1.43665
50:35.4,104.14,50:35.4,104.113,50:35.4,1.43633
50:35.5,104.174,50:35.5,104.183,50:35.5,1.43711
50:35.6,104.23,50:35.6,104.131,50:35.6,1.43671
50:35.7,104.205,50:35.7,104.064,50:35.7,1.43655
50:35.8,104.254,50:35.8,104.317,50:35.8,1.43682
50:35.9,104.168,50:35.9,104.234,50:35.9,1.43679
50:36.0,104.243,50:36.0,104.268,50:36.0,1.43665
50:36.1,104.235,50:36.1,104.229,50:36.1,1.43668
50:36.2,104.128,50:36.2,104.27,50:36.2,1.43638
50:36.3,104.221,50:36.3,104.21,50:36.3,1.43669
50:36.4,104.246,50:36.4,104.006,50:36.4,1.4366
50:36.5,104.163,50:36.5,104.195,50:36.5,1.43651
50:36.6,104.241,50:36.6,104.159,50:36.6,1.43641
50:36.7,104.315,50:36.7,104.033,50:36.7,1.43669
50:36.8,104.205,50:36.8,104.176,50:36.8,1.43668
50:36.9,104.125,50:36.9,104.041,50:36.9,1.43681
50:37.0,104.155,50:37.0,104.165,50:37.0,1.43695
50:37.1,104.227,50:37.1,104.054,50:37.1,1.43685
50:37.2,104.233,50:37.2,104.16,50:37.2,1.43655
50:37.3,104.232,50:37.3,104.268,50:37.3,1.4365
50:37.4,104.19,50:37.4,104.217,50:37.4,1.43691
50:37.5,104.139,50:37.5,104.032,50:37.5,1.43637
50:37.6,104.181,50:37.6,104.208,50:37.6,1.43676
50:37.7,104.183,50:37.7,104.288,50:37.7,1.43676
50:37.8,104.321,50:37.8,104.214,50:37.8,1.43662
50:37.9,104.114,50:37.9,104.282,50:37.9,1.43663
50:38.0,104.147,50:38.0,104.131,50:38.0,1.43652
50:38.1,104.157,50:38.1,104.023,50:38.1,1.43666
50:38.2,104.261,50:38.2,104.208,50:38.2,1.43644
50:38.3,104.304,50:38.3,104.168,50:38.3,1.43651
50:38.4,104.307,50:38.4,104.218,50:38.4,1.43657
50:38.5,104.212,50:38.5,104.129,50:38.5,1.43656
50:38.6,104.252,50:38.6,104.032,50:38.6,1.4368
50:38.7,104.188,50:38.7,104.185,50:38.7,1.4362
50:38.8,104.199,50:38.8,104.2,50:38.8,1.43684
50:38.9,104.262,50:38.9,104.259,50:38.9,1.43683
50:39.0,104.257,50:39.0,104.31,50:39.0,1.43639
50:39.1,104.135,50:39.1,104.137,50:39.1,1.43596
50:39.2,104.201,50:39.2,104.208,50:39.2,1.43659
50:39.3,104.181,50:39.3,104.278,50:39.3,1.43635
50:39.4,104.255,50:39.4,104.02,50:39.4,1.43659
50:39.5,104.29,50:39.5,104.148,50:39.5,1.43655
50:39.6,104.228,50:39.6,104.248,50:39.6,1.43665
50:39.7,104.187,50:39.7,104.278,50:39.7,1.43666
50:39.8,104.235,50:39.8,104.173,50:39.8,1.43646
50:39.9,104.236,50:39.9,104.278,50:39.9,1.43671
50:40.0,104.206,50:40.0,104.201,50:40.0,1.43642
50:40.1,104.186,50:40.1,104.2,50:40.1,1.43654
50:40.2,104.131,50:40.2,104.143,50:40.2,1.43655
50:40.3,104.278,50:40.3,104.233,50:40.3,1.43649
50:40.4,104.283,50:40.4,104.156,50:40.4,1.43671
50:40.5,104.226,50:40.5,104.28,50:40.5,1.43678
50:40.6,104.289,50:40.6,104.185,50:40.6,1.436
50:40.7,104.291,50:40.7,104.279,50:40.7,1.43627
50:40.8,104.204,50:40.8,104.293,50:40.8,1.43665
50:40.9,104.237,50:40.9,104.048,50:40.9,1.43633
50:41.0,104.272,50:41.0,104.269,50:41.0,1.43649
50:41.1,104.214,50:41.1,104.096,50:41.1,1.4363
50:41.2,104.228,50:41.2,104.175,50:41.2,1.43645
50:41.3,104.268,50:41.3,104.333,50:41.3,1.43659
50:41.4,104.202,50:41.4,103.905,50:41.4,1.43663
50:41.5,104.251,50:41.5,104.179,50:41.5,1.43638
50:41.6,104.269,50:41.6,104.101,50:41.6,1.43642
50:41.7,104.23,50:41.7,104.13,50:41.7,1.43637
50:41.8,104.234,50:41.8,104.164,50:41.8,1.43577
50:41.9,104.208,50:41.9,104.216,50:41.9,1.43617
50:42.0,104.312,50:42.0,104.295,50:42.0,1.43695
50:42.1,104.208,50:42.1,104.22,50:42.1,1.4367
50:42.2,104.191,50:42.2,104.207,50:42.2,1.43618
50:42.3,104.239,50:42.3,104.302,50:42.3,1.43621
50:42.4,104.198,50:42.4,104.064,50:42.4,1.43677
50:42.5,104.221,50:42.5,104.255,50:42.5,1.43629
50:42.6,104.315,50:42.6,104.202,50:42.6,1.43608
50:42.7,104.254,50:42.7,104.017,50:42.7,1.43632
50:42.8,104.268,50:42.8,104.223,50:42.8,1.43589
50:42.9,104.269,50:42.9,104.296,50:42.9,1.43644
50:43.0,104.194,50:43.0,104.075,50:43.0,1.43608
50:43.1,104.215,50:43.1,104.145,50:43.1,1.43632
50:43.2,104.266,50:43.2,104.144,50:43.2,1.43648
50:43.3,104.316,50:43.3,104.313,50:43.3,1.43589
50:43.4,104.25,50:43.4,104.194,50:43.4,1.43649
50:43.5,104.3,50:43.5,104.33,50:43.5,1.43561
50:43.6,104.294,50:43.6,103.992,50:43.6,1.43628
50:43.7,104.238,50:43.7,104.168,50:43.7,1.43636
50:43.8,104.249,50:43.8,104.303,50:43.8,1.436
50:43.9,104.217,50:43.9,104.114,50:43.9,1.43584
50:44.0,104.303,50:44.0,103.967,50:44.0,1.43615
50:44.1,104.215,50:44.1,104.287,50:44.1,1.4361
50:44.2,104.246,50:44.2,104.193,50:44.2,1.43659
50:44.3,104.324,50:44.3,104.125,50:44.3,1.43629
50:44.4,104.296,50:44.4,104.189,50:44.4,1.43654
50:44.5,104.184,50:44.5,104.234,50:44.5,1.43597
50:44.6,104.236,50:44.6,103.993,50:44.6,1.43643
50:44.7,104.213,50:44.7,104.198,50:44.7,1.43606
50:44.8,104.292,50:44.8,104.209,50:44.8,1.43677
50:44.9,104.301,50:44.9,104.152,50:44.9,1.43686
50:45.0,104.299,50:45.0,104.426,50:45.0,1.43601
50:45.1,104.325,50:45.1,104.164,50:45.1,1.43618
50:45.2,104.269,50:45.2,104.158,50:45.2,1.43637
50:45.3,104.318,50:45.3,104.223,50:45.3,1.43617
50:45.4,104.195,50:45.4,104.206,50:45.4,1.43674
50:45.5,104.323,50:45.5,104.085,50:45.5,1.43603
50:45.6,104.183,50:45.6,104.264,50:45.6,1.43617
50:45.7,104.267,50:45.7,104.224,50:45.7,1.43636
50:45.8,104.277,50:45.8,104.355,50:45.8,1.43637
50:45.9,104.198,50:45.9,104.124,50:45.9,1.43623
50:46.0,104.319,50:46.0,104.046,50:46.0,1.43629
50:46.1,104.251,50:46.1,104.267,50:46.1,1.43673
50:46.2,104.311,50:46.2,104.156,50:46.2,1.4358
50:46.3,104.284,50:46.3,104.196,50:46.3,1.43626
50:46.4,104.376,50:46.4,104.12,50:46.4,1.43568
50:46.5,104.296,50:46.5,104.215,50:46.5,1.43631
50:46.6,104.327,50:46.6,104.207,50:46.6,1.43667
50:46.7,104.336,50:46.7,104.126,50:46.7,1.43627
50:46.8,104.323,50:46.8,104.19,50:46.8,1.4364
50:46.9,104.315,50:46.9,104.333,50:46.9,1.43615
50:47.0,104.372,50:47.0,104.216,50:47.0,1.43602
50:47.1,104.284,50:47.1,104.359,50:47.1,1.43591
50:47.2,104.325,50:47.2,104.099,50:47.2,1.43612
50:47.3,104.256,50:47.3,104.169,50:47.3,1.43582
50:47.4,104.407,50:47.4,104.291,50:47.4,1.43623
50:47.5,104.205,50:47.5,104.219,50:47.5,1.43622
50:47.6,104.382,50:47.6,104.203,50:47.6,1.43656
50:47.7,104.353,50:47.7,104.089,50:47.7,1.43636
50:47.8,104.326,50:47.8,104.239,50:47.8,1.43622
50:47.9,104.336,50:47.9,104.031,50:47.9,1.43608
